"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"529","1423520_at","Lmnb1","16906","lamin B1",-0.840055972439509,5.55035968461265,-1.77349810435559,0.0891282626303041,0.0891282626303041,-4.55505496116221
"530","1423534_at","Pdcd2","18567","programmed cell death 2",0.140783301948776,7.0149635767496,0.350992691409866,0.728725894618519,0.728725894618519,-4.6142057838288
"531","1423543_at","Swap70","20947","SWA-70 protein",0.314711447852122,7.56119469893136,0.467722452950965,0.644298363509166,0.644298363509166,-4.61210898286489
"532","1423555_a_at","Ifi44","99899","interferon-induced protein 44",-0.789072276202691,7.67752673235598,-0.779864070177755,0.443267232729309,0.443267232729309,-4.6037334706423
"533","1423569_at","Gatm","67092","glycine amidinotransferase (L-arginine:glycine amidinotransferase)",-0.742182345928079,6.10228054304716,-1.10966879039053,0.278385967122034,0.278385967122034,-4.59086895285549
"534","1423571_at","S1pr1","13609","sphingosine-1-phosphate receptor 1",0.418201245291932,8.21593350015672,0.50083029029426,0.621156589306274,0.621156589306274,-4.61140913653045
"535","1423608_at","Itm2a","16431","integral membrane protein 2A",0.264625293435111,7.64709987742763,0.462622008352352,0.647897150209604,0.647897150209604,-4.61221270246836
"536","1423620_at","Cenpq","83815","centromere protein Q",0.188951808375204,8.82391520424958,0.401048767632467,0.692013225156831,0.692013225156831,-4.61337787519711
"537","1423635_at","Bmp2","12156","bone morphogenetic protein 2",-0.482030923508425,7.03002322981449,-0.881699046909402,0.386883149898998,0.386883149898998,-4.60017642835611
"538","1423645_a_at","Ddx5","13207","DEAD box helicase 5",0.198352033777146,9.15547905436387,0.432020036558287,0.669671224429432,0.669671224429432,-4.61281192035883
"539","1423687_a_at","Man2c1","73744","mannosidase, alpha, class 2C, member 1",0.0784409073751213,8.6779363674603,0.201452999010976,0.842080696744003,0.842080696744003,-4.61603177724971
"540","1423704_at","Pla2g15","192654","phospholipase A2, group XV",-0.476286235677563,6.53652050801683,-1.18759121216795,0.246878536333556,0.246878536333556,-4.58729038301673
"541","1423722_at","Vmp1","75909","vacuole membrane protein 1",-0.291546557997229,10.9459286573346,-0.745210493509519,0.463544730276573,0.463544730276573,-4.60485452849685
"542","1423725_at","Pls3","102866","plastin 3 (T-isoform)",0.210936328104657,5.44921877969513,0.362149336008207,0.720481896612482,0.720481896612482,-4.61403058629511
"543","1423746_at","Txndc5","105245","thioredoxin domain containing 5",0.123270977206127,8.4935033596893,0.249127075957585,0.805430426675194,0.805430426675194,-4.61555577332596
"544","1423747_a_at","Pdk1","228026","pyruvate dehydrogenase kinase, isoenzyme 1",0.14617303286849,4.91209662121347,0.373570224198579,0.712078344773656,0.712078344773656,-4.6138456867598
"545","1423750_a_at","Sf1","22668","splicing factor 1",0.00406664340244234,9.29470228119838,0.01144037884722,0.990968819450876,0.990968819450876,-4.61693049084634
"546","1423754_at","Ifitm3","66141","interferon induced transmembrane protein 3",-0.609590221535839,12.5543749337981,-0.995644117313741,0.329581125214671,0.329581125214671,-4.59574852323278
"547","1423756_s_at","Igfbp4","16010","insulin-like growth factor binding protein 4",0.536435285759287,9.39107652077653,0.719368109333222,0.47901865666088,0.47901865666088,-4.60566035103235
"548","1423803_s_at","Nop53","68077","NOP53 ribosome biogenesis factor",0.176874237670013,10.5196234254804,0.420708214558448,0.677796656077986,0.677796656077986,-4.61302336394654
"549","1423806_at","Ints4","101861","integrator complex subunit 4",0.158069768388462,6.81790594145376,0.375785409567811,0.71045266285201,0.71045266285201,-4.61380917435497
"550","1423833_a_at","Mpc2","70456","mitochondrial pyruvate carrier 2",0.093651567678835,11.8010960676326,0.257186575662175,0.799276802370256,0.799276802370256,-4.61546544541557
"551","1423866_at","Serpina3k","20714","serine (or cysteine) peptidase inhibitor, clade A, member 3K",-0.350236854442822,6.60261689599586,-0.210709156179256,0.834933484084036,0.834933484084036,-4.61594717646437
"552","1423919_at","Haus3","231123","HAUS augmin-like complex, subunit 3",0.0454931068671511,6.79849363705667,0.10284540033209,0.918959645691702,0.918959645691702,-4.61669811984139
"553","1423944_at","Hpx","15458","hemopexin",-0.258398630047107,7.77530767366255,-0.160429958444251,0.873915641932339,0.873915641932339,-4.61636124209227
"554","1423954_at","C3","12266","complement component 3",-1.72908636980497,8.66585184109898,-1.68982000165218,0.104308154907593,0.104308154907593,-4.56014959503495
"555","1423962_at","Wdr26","226757","WD repeat domain 26",0.346978131349825,9.78158340519731,0.795458327001849,0.434321003684326,0.434321003684326,-4.60321400769564
"556","1423975_s_at","Numa1","101706","nuclear mitotic apparatus protein 1",0.214119579684381,8.0142082029744,0.512480877595438,0.613105433731012,0.613105433731012,-4.61115194751434
"557","1423982_at","Srsf10","14105","serine and arginine-rich splicing factor 10",0.271176812030537,7.89818354189359,0.699009243548897,0.491418003164837,0.491418003164837,-4.60627683594193
"558","1423986_a_at","Shisa5","66940","shisa family member 5",0.0978654414619644,11.6800914465743,0.200359012843259,0.842926355860309,0.842926355860309,-4.61604152685972
"559","1423989_at","Tecpr1","70381","tectonin beta-propeller repeat containing 1",0.11383285286824,7.41171525875247,0.247856316926656,0.806401865880242,0.806401865880242,-4.61556975581403
"560","1424000_a_at","Rps11","27207","ribosomal protein S11",0.101429835178369,12.2889822901339,0.28657384385053,0.776953973040142,0.776953973040142,-4.61511201920547
"561","1424029_at","Tspyl4","72480","TSPY-like 4",0.0790833539477092,6.83747090854399,0.184958858948306,0.854850794439635,0.854850794439635,-4.61617317416884
"562","1424032_at","Hvcn1","74096","hydrogen voltage-gated channel 1",0.658269209258085,8.96279884667319,0.760400059318635,0.454589493005391,0.454589493005391,-4.60436881871541
"563","1424039_at","Saraf","67887","store-operated calcium entry-associated regulatory factor",0.11611945236101,9.62854893166811,0.288245884795991,0.775689551521435,0.775689551521435,-4.61509077675601
"564","1424050_s_at","Fgfr1","14182","fibroblast growth factor receptor 1",-0.537209093326712,5.73234381264986,-1.24796332303916,0.224355813713164,0.224355813713164,-4.58438843558076
"565","1424067_at","Icam1","15894","intercellular adhesion molecule 1",-0.662606367132893,7.91737795293096,-1.38148286062234,0.180145637750234,0.180145637750234,-4.57759287688658
"566","1424081_at","Pcgf6","71041","polycomb group ring finger 6",0.274747665595286,7.53636175558113,0.593518490202185,0.558513114103352,0.558513114103352,-4.60920753378873
"567","1424108_at","Glo1","109801","glyoxalase 1",0.165894060276877,8.91036370539831,0.392613552628453,0.698149085853606,0.698149085853606,-4.61352492292723
"568","1424124_at","Mospd2","76763","motile sperm domain containing 2",-0.41772998078569,7.68994212266683,-1.08959099090884,0.286958139598183,0.286958139598183,-4.5917595151663
"569","1424143_a_at","Cdt1","67177","chromatin licensing and DNA replication factor 1",0.131317557797081,8.72301112096623,0.315948678208527,0.754834915869052,0.754834915869052,-4.61472111289482
"570","1424176_a_at","Anxa4","11746","annexin A4",-0.726912838320762,6.91358886521092,-1.14323722999908,0.264471374174576,0.264471374174576,-4.58935091224967
"571","1424200_s_at","Seh1l","72124","SEH1-like (S. cerevisiae",0.147712990868085,6.95619644691918,0.373572223122301,0.712076877172138,0.712076877172138,-4.61384565390704
"572","1424237_at","Zfp639","67778","zinc finger protein 639",0.0244285616934032,7.59273687355606,0.063262388180423,0.950093438628332,0.950093438628332,-4.61684435385593
"573","1424250_a_at","Arhgef3","71704","Rho guanine nucleotide exchange factor 3",-0.0706584087911768,8.47424312240963,-0.181992834412058,0.85715156109227,0.85715156109227,-4.61619732757711
"574","1424254_at","Ifitm1","68713","interferon induced transmembrane protein 1",-1.79851427517169,11.4079058466578,-1.28845239043199,0.210149686675888,0.210149686675888,-4.58238136821608
"575","1424255_at","Supt5","20924","suppressor of Ty 5, DSIF elongation factor subunit",0.0912857058095149,8.88175200898087,0.252923627325194,0.802530041325933,0.802530041325933,-4.615513577413
"576","1424256_at","Rdh12","77974","retinol dehydrogenase 12",-0.798288646588204,8.1257684814086,-1.40755771661447,0.172373090482178,0.172373090482178,-4.57620821622917
"577","1424279_at","Fga","14161","fibrinogen alpha chain",-0.276187788549604,6.40441847851847,-0.152611567716143,0.880009419107603,0.880009419107603,-4.61641559781383
"578","1424288_at","Mepce","231803","methylphosphate capping enzyme",0.0442512408923772,8.69773816766113,0.126422842927661,0.900474364936521,0.900474364936521,-4.61657795615842
"579","1424302_at","Pirb","18733","paired Ig-like receptor B",-0.952130612530281,8.95504592977264,-1.31108762391548,0.202515469687576,0.202515469687576,-4.58123863138183
"580","1424305_at","Jchain","16069","immunoglobulin joining chain",0.102142854748744,9.10896938504227,0.176364255748688,0.861521229665011,0.861521229665011,-4.61624209537229
"581","1424324_at","Esco1","77805","establishment of sister chromatid cohesion N-acetyltransferase 1",0.143484101311811,8.0967173761993,0.414658084037178,0.682159064911756,0.682159064911756,-4.61313421946279
"582","1424333_at","Trmt10c","52575","tRNA methyltransferase 10C, mitochondrial RNase P subunit",0.086066028705825,6.87248737346911,0.184218490142472,0.855424981627299,0.855424981627299,-4.61617923962129
"583","1424335_at","Ppcdc","66812","phosphopantothenoylcysteine decarboxylase",0.0121885912096609,8.49145962867414,0.0310009983355302,0.975530947527042,0.975530947527042,-4.61691201663481
"584","1424337_at","Snx15","69024","sorting nexin 15",0.144022203286266,11.1531968793152,0.32057203788232,0.751372426249737,0.751372426249737,-4.61465617148573
"585","1424339_at","Oasl1","231655","2'-5' oligoadenylate synthetase-like 1",-0.640765541980048,7.75600567356973,-0.882516896590864,0.386449959497373,0.386449959497373,-4.60014630550109
"586","1424342_at","Fyttd1","69823","forty-two-three domain containing 1",0.0318153026910188,6.6672056534046,0.0858564109673258,0.932309025217689,0.932309025217689,-4.61676941042377
"587","1424354_at","Tmem140","68487","transmembrane protein 140",0.0228263974578091,10.2152913418987,0.0597713492907346,0.952843939222855,0.952843939222855,-4.61685390939779
"588","1424356_a_at","Metrnl","210029","meteorin, glial cell differentiation regulator-like",-0.719722163606239,8.31773017479238,-1.5731923987079,0.12906334275861,0.12906334275861,-4.56700918785122
"589","1424375_s_at","Gimap4","107526","GTPase, IMAP family member 4",0.337035403865082,10.5883750789097,0.710005369160664,0.484698233295191,0.484698233295191,-4.60594588041375
"590","1424383_at","Tmem51","214359","transmembrane protein 51",-0.217174443734653,7.77906063871126,-0.507786813514756,0.616343374852445,0.616343374852445,-4.6112562510789
"591","1424398_at","Dhx36","72162","DEAH-box helicase 36",0.0419097542846458,7.23681197228381,0.112740598876941,0.911195267242951,0.911195267242951,-4.61665069160907
"592","1424444_a_at","1600014C10Rik","72244","RIKEN cDNA 1600014C10 gene",-0.937978480667274,9.56596574813648,-1.61715326064326,0.119212246728934,0.119212246728934,-4.56445831171846
"593","1424471_at","Rapgef3","223864","Rap guanine nucleotide exchange factor (GEF) 3",0.310454865791893,5.50938070884986,0.799135949227593,0.432227488115262,0.432227488115262,-4.60309015641552
"594","1424489_a_at","Trit1","66966","tRNA isopentenyltransferase 1",0.139838086054247,6.28461328175793,0.370933638759056,0.714015101742917,0.714015101742917,-4.61388887012075
"595","1424508_at","Ttc5","219022","tetratricopeptide repeat domain 5",0.0299590087917121,7.85183314752445,0.076861273064419,0.93938558048692,0.93938558048692,-4.61680196527294
"596","1424509_at","Cd177","68891","CD177 antigen",-1.78572727656121,9.02402716466761,-1.15917238038577,0.258047527780912,0.258047527780912,-4.58861772133155
"597","1424524_at","Dram1","71712","DNA-damage regulated autophagy modulator 1",-0.995991293754678,7.63535535903071,-1.24698790744745,0.224706864226281,0.224706864226281,-4.58443619292807
"598","1424599_at","Fgl1","234199","fibrinogen-like protein 1",0.0561097118180349,5.91424552336897,0.0912131943379841,0.928097463144895,0.928097463144895,-4.61674831552104
"599","1424615_at","Pgap2","233575","post-GPI attachment to proteins 2",-0.773302234799301,7.02230007836912,-1.54732271518751,0.135168894226552,0.135168894226552,-4.56848975128543
"600","1424622_at","Hsf1","15499","heat shock factor 1",0.122292555949144,7.00187930228645,0.332558560610024,0.742420532804539,0.742420532804539,-4.61448348813968
"601","1424632_a_at","Rev3l","19714","REV3 like, DNA directed polymerase zeta catalytic subunit",0.203485589400561,8.2757694233823,0.389921103640248,0.700112057451876,0.700112057451876,-4.61357121811775
"602","1424638_at","Cdkn1a","12575","cyclin dependent kinase inhibitor 1A",-0.413364059729179,7.66806132926706,-0.959134735336058,0.347271071556655,0.347271071556655,-4.5972173390356
"603","1424641_a_at","Thoc1","225160","THO complex 1",0.520531105829934,5.37509674128304,0.971808833096907,0.341058409057359,0.341058409057359,-4.5967127144931
"604","1424649_a_at","Tspan8","216350","tetraspanin 8",0.219117482158083,7.96176754143698,0.431788629502551,0.669837039587037,0.669837039587037,-4.61281630037419
"605","1424654_at","Acp2","11432","acid phosphatase 2, lysosomal",-0.417656824950345,7.55267030721398,-0.630455512034548,0.534489588319904,0.534489588319904,-4.60823215825083
"606","1424672_at","Dmxl1","240283","Dmx-like 1",0.346631073818461,6.53491315775537,0.70010215603471,0.490747744028942,0.490747744028942,-4.60624415459424
"607","1424683_at","Retreg1","66270","reticulophagy regulator 1",-0.0330285702610329,9.70374321917918,-0.0677719363264278,0.946541422739777,0.946541422739777,-4.61683120838842
"608","1424706_at","Zfp51","22709","zinc finger protein 51",-0.0488800719859324,5.97730491075674,-0.119629717982133,0.905794922491127,0.905794922491127,-4.61661510647478
"609","1424711_at","Cemip2","83921","cell migration inducing hyaluronidase 2",-0.534284339185246,7.02970519807517,-1.26228048255515,0.219251023835841,0.219251023835841,-4.58368421463971
"610","1424713_at","Calml4","75600","calmodulin-like 4",-1.0530245944319,6.21465144993942,-1.52039836205728,0.141773689013648,0.141773689013648,-4.57001401704063
"611","1424727_at","Ccr5","12774","C-C motif chemokine receptor 5",-1.07504769500575,7.42096512974778,-1.22439088054663,0.232956873214798,0.232956873214798,-4.58553462065458
"612","1424745_at","Phykpl","72947","5-phosphohydroxy-L-lysine phospholyase",0.0773898735805796,6.71363828759282,0.206282380087078,0.838349882360684,0.838349882360684,-4.61598810769005
"613","1424748_at","Galnt11","231050","polypeptide N-acetylgalactosaminyltransferase 11",0.150452873899142,6.97398988305237,0.424100306840106,0.675355821111748,0.675355821111748,-4.61296052930526
"614","1424802_a_at","Luc7l3","67684","LUC7-like 3 (S. cerevisiae)",0.116418293611851,8.56505718925239,0.276213533989388,0.784802497478988,0.784802497478988,-4.6152409230104
"615","1424824_at","Slain1","105439","SLAIN motif family, member 1",0.391787247735712,7.05135360333013,0.619771271455302,0.541381102566074,0.541381102566074,-4.60851996566828
"616","1424828_a_at","Fh1","14194","fumarate hydratase 1",0.216210537642951,8.90605425423528,0.475851618686746,0.638580901341926,0.638580901341926,-4.61194140827903
"617","1424831_at","Cpne2","234577","copine II",-1.14820585328278,6.81727113134662,-1.49663358895069,0.14782059602417,0.14782059602417,-4.57134496703987
"618","1424850_at","Map3k1","26401","mitogen-activated protein kinase kinase kinase 1",0.263599492073424,7.25743176498369,0.479201759719222,0.636231272243652,0.636231272243652,-4.61187153971289
"619","1424852_at","Mef2c","17260","myocyte enhancer factor 2C",0.454094130559358,7.88369543825496,0.629782850358331,0.534922072062731,0.534922072062731,-4.60825041384291
"620","1424880_at","Trib1","211770","tribbles pseudokinase 1",-0.499194010289341,7.28848517328204,-1.19369484001756,0.244527441869523,0.244527441869523,-4.58700203655153
"621","1424903_at","Kdm5d","20592","lysine demethylase 5D",0.175339966081435,6.62989424219534,0.421081930843979,0.677527565230872,0.677527565230872,-4.6130164652836
"622","1424906_at","Slc66a3","217430","solute carrier family 66 member 3",-0.571460045875851,8.28518567055629,-1.52512333561078,0.140595860030355,0.140595860030355,-4.56974776962794
"623","1424908_at","Mtfmt","69606","mitochondrial methionyl-tRNA formyltransferase",-0.00238864282665308,5.95809980777092,-0.00573222125901375,0.995474834563295,0.995474834563295,-4.61693267228329
"624","1424916_x_at","Zfp764","233893","zinc finger protein 764",0.352623842660075,5.99878285629303,0.940586537191173,0.356500549839589,0.356500549839589,-4.59794564724762
"625","1424921_at","Bst2","69550","bone marrow stromal cell antigen 2",-0.364808379848094,7.73150063384936,-0.767169391143314,0.450632191639195,0.450632191639195,-4.60414949881703
"626","1424923_at","Serpina3g","20715","serine (or cysteine) peptidase inhibitor, clade A, member 3G",-0.751495113564852,8.82275681805777,-0.924682165255734,0.36454444731076,0.36454444731076,-4.59856042087101
"627","1424936_a_at","Dnah8","13417","dynein, axonemal, heavy chain 8",0.313556195268373,7.84867072042074,0.512554671843601,0.613054594746422,0.613054594746422,-4.61115030045114
"628","1424965_at","Lpxn","107321","leupaxin",0.0779335596928608,8.5729255833238,0.208823329813739,0.836388483585847,0.836388483585847,-4.61596471883087
"629","1424976_at","Rhov","228543","ras homolog family member V",-0.46263518833115,4.83935738553674,-1.08274970273681,0.289921939012432,0.289921939012432,-4.59205995362652
"630","1424988_at","Mylip","218203","myosin regulatory light chain interacting protein",0.291668460446321,9.38598057217938,0.54505301124031,0.590861070342072,0.590861070342072,-4.61040296116967
"631","1425005_at","Klrc1","16641","killer cell lectin-like receptor subfamily C, member 1",0.227705855352458,6.21168219622104,0.542167744521309,0.592815468607214,0.592815468607214,-4.61047108145388
"632","1425025_at","Tmem106a","217203","transmembrane protein 106A",-0.790898794094388,7.48742207937528,-1.17027491633151,0.2536404052758,0.2536404052758,-4.58810216014521
"633","1425050_at","Isoc1","66307","isochorismatase domain containing 1",-0.446966903727285,5.7631315151159,-1.17475028330772,0.251879784138735,0.251879784138735,-4.58789325068341
"634","1425058_at","Zfp472","224691","zinc finger protein 472",0.297496260167959,6.89593731473092,0.624143184532437,0.53855544129,0.53855544129,-4.60840275349995
"635","1425062_at","Fcrl1","229499","Fc receptor-like 1",0.371842851479405,8.29074837948809,0.600841055693341,0.553706450353361,0.553706450353361,-4.60901856660558
"636","1425065_at","Oas2","246728","2'-5' oligoadenylate synthetase 2",-0.972228489374992,8.13659119186177,-1.07280799677577,0.294267920381,0.294267920381,-4.5924938011323
"637","1425086_a_at","Slamf6","30925","SLAM family member 6",0.0971149958839783,7.17849374864089,0.155157146841087,0.878024504223296,0.878024504223296,-4.61639819709754
"638","1425128_at","B3gnt8","232984","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8",0.130566856421346,6.43381856777224,0.301261972841301,0.765868496722791,0.765868496722791,-4.61492124921939
"639","1425193_at","Sppl2a","66552","signal peptide peptidase like 2A",-0.70289243375227,8.17685970434156,-1.21202795020976,0.237566293283636,0.237566293283636,-4.58612907579954
"640","1425214_at","P2ry6","233571","pyrimidinergic receptor P2Y, G-protein coupled, 6",-0.471274756176943,6.99808320093227,-1.15005427097955,0.261709023537575,0.261709023537575,-4.58903823606275
"641","1425216_at","Ffar2","233079","free fatty acid receptor 2",-0.672786762286362,7.07591438296814,-0.835960326262583,0.411610071211039,0.411610071211039,-4.6018219284357
"642","1425225_at","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-1.27971999383975,9.68306666210802,-1.26899336943412,0.216888326806875,0.216888326806875,-4.58335194915604
"643","1425260_at","Alb","11657","albumin",0.14892533644581,8.97482818974876,0.088923978125348,0.929897015036455,0.929897015036455,-4.61675748637694
"644","1425289_a_at","Cr2","12902","complement receptor 2",0.755856515383053,7.35936505103956,0.887298729990831,0.383923480517345,0.383923480517345,-4.59996969374941
"645","1425294_at","Slamf8","74748","SLAM family member 8",-0.537601128210199,5.94621091195227,-0.992450117870645,0.331103483060343,0.331103483060343,-4.5958788712005
"646","1425295_at","Rnase2a","93726","ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)",-0.287020251423804,4.8796825649987,-0.380405718989695,0.707066426128116,0.707066426128116,-4.61373234057197
"647","1425299_s_at","Trmt112","67674","tRNA methyltransferase 11-2",0.115610880603567,9.81316708584586,0.313299887927193,0.756820998889467,0.756820998889467,-4.61475790074817
"648","1425319_s_at","Snrnp48","67797","small nuclear ribonucleoprotein 48 (U11/U12)",0.102712424503862,6.2691596103592,0.277995428313173,0.783450924340941,0.783450924340941,-4.61521908608082
"649","1425324_x_at","Ighg1","16017","immunoglobulin heavy constant gamma 1 (G1m marker)",-0.888239728590158,6.19544991171453,-1.23294136104785,0.229808623197138,0.229808623197138,-4.58512078467965
"650","1425367_at","Itgal","16408","integrin alpha L",-0.296090670563578,8.39185688751824,-0.790710355252371,0.437033032060414,0.437033032060414,-4.60337314687005
"651","1425374_at","Oas3","246727","2'-5' oligoadenylate synthetase 3",-0.687852212834597,9.08363221187604,-1.02786421856372,0.314494216260742,0.314494216260742,-4.59441401504776
"652","1425380_at","Rasgrp4","233046","RAS guanyl releasing protein 4",-0.636677311111878,6.92078353811496,-1.11370457215564,0.276685519929249,0.276685519929249,-4.59068836201895
"653","1425396_a_at","Lck","16818","lymphocyte protein tyrosine kinase",0.358301487659947,9.89610196805078,0.565503579395784,0.577099706455252,0.577099706455252,-4.60991029073168
"654","1425454_a_at","Il12a","16159","interleukin 12a",-0.137489060124011,6.33464351151071,-0.284070343077885,0.778848332600152,0.778848332600152,-4.61514359703597
"655","1425481_at","Cnot6l","231464","CCR4-NOT transcription complex, subunit 6-like",0.0809609721980058,7.46049787298572,0.180936621964857,0.857971186070229,0.857971186070229,-4.61620583493903
"656","1425484_at","Tox","252838","thymocyte selection-associated high mobility group box",0.164145626344586,5.58893796865793,0.445258387633631,0.660214032805379,0.660214032805379,-4.61255756521412
"657","1425495_at","Zfp62","22720","zinc finger protein 62",0.150796823583843,4.97894577273709,0.318476448848,0.752941182565515,0.752941182565515,-4.61468572182582
"658","1425518_at","Rapgef4","56508","Rap guanine nucleotide exchange factor (GEF) 4",0.506208162285082,6.67205547473227,0.570588734761816,0.573702976222191,0.573702976222191,-4.60978511537656
"659","1425519_a_at","Cd74","16149","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)",0.300944965579522,11.7714877085267,0.435543996252869,0.667148247477181,0.667148247477181,-4.61274493877558
"660","1425531_at","Znhit1","70103","zinc finger, HIT domain containing 1",-0.544410914733949,6.96772362619605,-1.44350810585162,0.162097561074191,0.162097561074191,-4.57426979835587
"661","1425546_a_at","Trf","22041","transferrin",-0.402716184574807,9.223776808269,-0.648927538104376,0.522686959949313,0.522686959949313,-4.6077237347134
"662","1425548_a_at","Lst1","16988","leukocyte specific transcript 1",-0.332317917430043,10.640572106776,-0.848703205002339,0.404622530416969,0.404622530416969,-4.60137125649632
"663","1425553_s_at","Hip1r","29816","huntingtin interacting protein 1 related",0.0280730584232778,8.02323962675248,0.0635910099444311,0.94983455797827,0.94983455797827,-4.61684342645761
"664","1425562_s_at","Trnt1","70047","tRNA nucleotidyl transferase, CCA-adding, 1",-0.0102240192699616,7.13134060465907,-0.0272438215197276,0.978495665264971,0.978495665264971,-4.61691688632918
"665","1425609_at","Ncf1","17969","neutrophil cytosolic factor 1",-0.733015981266175,6.08667171290444,-1.28281921567944,0.212083655206742,0.212083655206742,-4.58266347080209
"666","1425615_a_at","Pck2","74551","phosphoenolpyruvate carboxykinase 2 (mitochondrial)",0.123387115215655,9.51071606303445,0.281158776392906,0.781053229747254,0.781053229747254,-4.61517997814509
"667","1425628_a_at","Gtf2i","14886","general transcription factor II I",0.158325336347783,8.35337508744816,0.357536887136437,0.723886054273109,0.723886054273109,-4.61410366814911
"668","1425638_at","Adap2","216991","ArfGAP with dual PH domains 2",-0.162251796997411,5.48610663160023,-0.437039924329079,0.666078447103228,0.666078447103228,-4.61271634559632
"669","1425643_at","Gypa","14934","glycophorin A",0.332079770465981,11.2246173696289,0.576868114611332,0.569522510319007,0.569522510319007,-4.60962908035497
"670","1425668_a_at","St3gal4","20443","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",-0.878887337693252,7.44839869921362,-1.58033893210548,0.127417449242021,0.127417449242021,-4.56659746513499
"671","1425684_at","Akr1b10","67861","aldo-keto reductase family 1, member B10",0.037351167875519,5.38122138531983,0.0828719091241042,0.934656357383337,0.934656357383337,-4.61678061036011
"672","1425704_at","Dhrs11","192970","dehydrogenase/reductase 11",0.169517113466091,12.2504524461891,0.418173884165244,0.679622630153964,0.679622630153964,-4.61306998983421
"673","1425706_a_at","Ddb2","107986","damage specific DNA binding protein 2",0.31868753137987,6.81658737512467,0.437807927019667,0.665529497230007,0.665529497230007,-4.61270162910545
"674","1425718_a_at","Ivns1abp","117198","influenza virus NS1A binding protein",0.270788544405352,8.5386469516792,0.489082055885077,0.629324442372849,0.629324442372849,-4.61166273769362
"675","1425736_at","Cd37","12493","CD37 antigen",-0.0846597048424282,8.62036653729031,-0.182578423386658,0.856697212381685,0.856697212381685,-4.61619258967666
"676","1425738_at","Igkv3-12","667914","immunoglobulin kappa variable 3-12",0.371076811106391,8.57339349630569,0.508572470632719,0.615800875928337,0.615800875928337,-4.61123885754518
"677","1425785_a_at","Txk","22165","TXK tyrosine kinase",0.1767507138777,7.61183019211954,0.409906327626815,0.685593248221651,0.685593248221651,-4.61322019120705
"678","1425814_a_at","Calcrl","54598","calcitonin receptor-like",0.296881173665446,8.73482201958867,0.593613881418812,0.558450358985985,0.558450358985985,-4.6092050861368
"679","1425822_a_at","Dtx1","14357","deltex 1, E3 ubiquitin ligase",0.210081452287554,8.3983528519252,0.491455138380774,0.627670635327931,0.627670635327931,-4.61161197722649
"680","1425837_a_at","Noct","12457","nocturnin",-0.303641352493131,7.22305757331655,-0.713645493901647,0.482485473107477,0.482485473107477,-4.60583527731071
"681","1425888_at","Klra17","170733","killer cell lectin-like receptor, subfamily A, member 17",-1.20359331422202,8.99048860252571,-1.59419653287855,0.124275492603603,0.124275492603603,-4.56579580641736
"682","1425890_at","Ly6i","57248","lymphocyte antigen 6 family member I",-0.538326407433958,7.25602276195694,-0.917150190477472,0.368395707585035,0.368395707585035,-4.59884841095331
"683","1425895_a_at","Id1","15901","inhibitor of DNA binding 1, HLH protein",-1.01005829318501,6.84796708443484,-1.45880985674008,0.157875892620795,0.157875892620795,-4.57343463461286
"684","1425927_a_at","Atf5","107503","activating transcription factor 5",-0.01641874579391,8.71941334275708,-0.0280302412236244,0.977875088593322,0.977875088593322,-4.61691591902801
"685","1425947_at","Ifng","15978","interferon gamma",-0.291131899098641,4.74600865733741,-0.48012405173988,0.635585102893456,0.635585102893456,-4.61185222214762
"686","1425951_a_at","Clec4n","56620","C-type lectin domain family 4, member n",-0.952522678704827,5.91155698306411,-1.08011624613333,0.291068641940493,0.291068641940493,-4.59217519287959
"687","1425958_at","Il36g","215257","interleukin 36G",-1.39534202311485,8.41945824920783,-1.47845382406407,0.152586728023576,0.152586728023576,-4.57235379999114
"688","1425981_a_at","Rbl2","19651","RB transcriptional corepressor like 2",0.0560252840668536,7.98314741744523,0.140864781096249,0.889179176822454,0.889179176822454,-4.61649217948028
"689","1426002_a_at","Cdc7","12545","cell division cycle 7",0.204336065021242,5.46199301704649,0.459773599100205,0.649910766542929,0.649910766542929,-4.61227014862979
"690","1426100_a_at","Tk2","57813","thymidine kinase 2, mitochondrial",-0.0443542246074502,7.75696100633749,-0.10040150641603,0.920878573426378,0.920878573426378,-4.61670916433445
"691","1426111_x_at","Irf3","54131","interferon regulatory factor 3",0.0442853688414964,9.33652811981606,0.122409028761337,0.903617532697393,0.903617532697393,-4.61660015427427
"692","1426112_a_at","Cd72","12517","CD72 antigen",0.551601606728692,8.02852980129713,0.672736506651555,0.507687058714487,0.507687058714487,-4.60704828745243
"693","1426113_x_at","Trav9d-3","100038850","T cell receptor alpha variable 9D-3",0.468696622028842,10.6587980641378,0.638483482828455,0.529342595337304,0.529342595337304,-4.60801287953606
"694","1426124_a_at","Clk1","12747","CDC-like kinase 1",0.0563069094382698,9.95140432648639,0.112181112999261,0.911634040834858,0.911634040834858,-4.61665348914734
